track_id, type, traveled_d, avg_speed, lat, lon, speed, lon_acc, lat_acc, time
623, Motorcycle,178.29,17.16147,37.978562,23.736694,29.0044,-0.316,0.0985,499.2
624, Car,192.72,12.992082,37.980051,23.736936,19.1635,-0.4712,-0.033,506.8
625, Motorcycle,429.84,32.238302,37.980477,23.735216,32.1116,0.8037,-0.0023,509.6
626, Motorcycle,41.29,12.388157,37.97775,23.737349,6.6568,-0.0016,0.0528,510
627, Taxi,305.64,5.654199,37.97845,23.7356,21.9855,-0.0855,-0.0011,510.2
628, Taxi,252.05,11.285908,37.980058,23.736935,26.1144,-0.0286,0.0019,511
629, Motorcycle,194,13.534839,37.978459,23.73563,33.9579,0.4767,-0.0193,512.6
630, Motorcycle,52.56,22.003926,37.977616,23.737422,12.5668,-0.4607,0.1665,514.4
631, Car,32.88,12.593626,37.980055,23.736939,18.4128,0.3554,0.0122,515.6
632, Medium Vehicle,429.8,18.07562,37.980477,23.735208,25.6186,-0.0467,-0.0217,516.6
633, Taxi,431.87,19.68033,37.980495,23.735237,22.0967,0.1971,0.037,517.2
634, Car,234.79,11.972077,37.980054,23.73693,20.0894,0.4278,-0.0029,517.4
635, Car,427.62,17.776471,37.980469,23.735215,26.8309,-0.1407,0.1513,519
636, Medium Vehicle,650.62,11.770045,37.98049,23.735237,22.9336,0.0521,-0.0132,520
637, Car,429.41,20.128598,37.980475,23.735213,28.753,-0.1442,-0.0408,520.6
638, Car,427.93,8.14245,37.980454,23.735191,16.8216,-0.2235,-0.0253,520.8
639, Motorcycle,270.56,13.874791,37.978471,23.73564,46.108,0.1314,-0.0045,520.8
640, Motorcycle,501.79,28.137775,37.980473,23.735204,28.0623,-0.2101,0.0212,521.8
641, Taxi,341.94,23.138618,37.98049,23.735242,23.1609,0.045,-0.0401,522
642, Car,64.45,2.974767,37.977632,23.737388,6.8668,0.2176,0.07,522.4
643, Motorcycle,429.19,22.588931,37.980461,23.735203,30.6335,-0.0522,-0.0181,522.4
644, Taxi,220.27,14.905498,37.97845,23.735592,34.6255,-0.0733,0.0472,522.8
645, Taxi,427.64,16.239655,37.980444,23.735156,21.4356,-0.034,0.0152,523.2
646, Car,428.43,17.769178,37.980477,23.735214,33.7779,0.1635,0.0036,523.6
647, Car,430.02,17.393993,37.980495,23.735239,20.607,-0.1712,0.0435,523.6
648, Car,428.83,8.220465,37.980462,23.735189,36.0596,0.1545,-0.0489,523.8
649, Taxi,164.58,3.69837,37.978344,23.737787,12.5101,-0.0679,-0.0032,524.4
650, Car,204.99,27.331462,37.980442,23.73516,22.5575,-0.5477,0.0067,524.8
651, Car,191.92,14.334179,37.980056,23.736939,10.1165,-0.4212,-0.0189,524.8
652, Car,428.59,8.847029,37.980481,23.735212,35.0291,0.1451,-0.0636,525
653, Motorcycle,429.13,23.336487,37.980462,23.735201,38.4557,0.015,0.0171,525.6
654, Taxi,431.04,16.614043,37.980496,23.735233,26.6648,-0.1715,-0.0084,526.4
655, Taxi,204.59,13.844225,37.980445,23.735162,21.4999,-0.1546,0.0499,526.8
656, Motorcycle,16.65,3.568331,37.977611,23.737414,11.1319,0.9868,0,527.2
657, Car,313.51,11.683503,37.978444,23.735595,26.0403,-0.0075,0.0491,527.6
658, Car,428.73,9.996281,37.98048,23.735212,34.0749,0.0171,0.0082,527.8
659, Car,85.56,6.363811,37.980444,23.735163,24.641,0.0372,0.0565,528.8
660, Car,429.56,16.699943,37.980485,23.735239,30.7716,-0.1444,0.0473,529
661, Motorcycle,207.39,28.937829,37.980458,23.735182,53.2581,0.3929,0.0169,529.2
662, Car,217.99,16.08107,37.978447,23.735595,27.6252,0.1397,0.1057,530
663, Car,190.03,8.615853,37.980052,23.736923,15.9511,-0.3681,-0.0269,530
664, Car,428.17,18.134196,37.980449,23.735178,46.0023,-0.0887,0.1297,530.2
665, Taxi,159.64,11.923685,37.980486,23.735231,24.6048,2.2406,0,530.8
666, Car,314.71,15.310301,37.978445,23.735598,22.1666,-0.2341,-0.0002,532.2
667, Taxi,206.51,12.558008,37.980443,23.735162,18.0139,0.5799,-0.0269,533.4
668, Taxi,316.73,17.276026,37.978452,23.735603,25.4245,-0.0925,0.0267,534.8
669, Car,193.77,9.529822,37.980064,23.736939,22.1994,0.1035,0.0001,536
670, Motorcycle,303.67,17.689538,37.978466,23.735646,28.0696,0.2264,0.0417,537
671, Car,309.86,12.647228,37.978445,23.735595,26.3996,0.081,0.0125,537.6
672, Motorcycle,199.25,20.494438,37.978461,23.735634,24.0312,0.0942,0.033,539.8
673, Taxi,312.38,12.750284,37.978448,23.735592,21.6447,-0.0736,-0.0032,541
674, Car,312.4,9.340867,37.978447,23.735598,20.6468,-0.0816,-0.0491,543.6
675, Medium Vehicle,318.05,17.669497,37.978447,23.735591,16.8508,-0.2601,0.0562,545.8
676, Car,253.35,10.936014,37.980055,23.736929,24.7645,-0.201,-0.0236,548.6
677, Taxi,312.64,7.65637,37.978443,23.735594,18.628,-0.1314,0.0866,548.8
678, Motorcycle,45.92,14.759112,37.978471,23.735654,19.7427,0.2009,0.0223,551
679, Car,29.94,17.961167,37.980062,23.736933,23.2088,-0.1014,-0.157,551.2
680, Taxi,310.63,8.033617,37.978444,23.735595,17.4639,-0.2015,-0.0235,552.4
681, Car,159.31,10.581706,37.978449,23.735594,23.5625,0.2772,-0.0198,555.2
682, Car,213.39,11.534464,37.978447,23.735598,26.0213,-0.2379,0.1517,556.8
683, Motorcycle,85.07,19.885327,37.98043,23.735144,22.6685,0.083,-0.0154,557
684, Motorcycle,304.37,17.787706,37.978454,23.735639,17.7225,-0.2878,0.0498,558
685, Taxi,513.73,16.366462,37.980461,23.735189,19.4377,-0.2328,-0.0731,558.6
686, Motorcycle,430.42,26.715786,37.980465,23.735215,32.7289,-0.1815,0.0367,559
687, Motorcycle,194.24,13.144241,37.978463,23.735649,19.8197,0.0219,0.0187,559.6
688, Taxi,428.43,23.94966,37.980477,23.735238,25.4515,0.0457,-0.0263,561.4
689, Medium Vehicle,429.52,11.076389,37.980458,23.735186,29.0469,-0.0672,-0.0483,561.4
690, Medium Vehicle,189.73,10.380225,37.978534,23.735809,0.0011,0.0016,0,561.4
691, Car,427.4,10.069661,37.980475,23.735208,37.6906,-0.1999,-0.0601,561.8
692, Car,307.3,5.131095,37.978452,23.735669,0.0007,-0.0001,0,562
693, Motorcycle,429.78,28.651996,37.980462,23.735211,37.767,-0.2066,0.0015,563.8
694, Motorcycle,206.42,21.856562,37.980438,23.735158,25.8236,-0.0376,0.0352,563.8
695, Motorcycle,428.26,37.973992,37.980455,23.735198,63.7082,-0.3679,-0.346,564.2
696, Car,216.03,11.819029,37.978453,23.735599,25.048,0.2606,-0.0449,564.2
697, Motorcycle,431.28,24.489302,37.980476,23.735204,33.4466,-0.1132,0.0835,565
698, Car,427.78,18.333373,37.980491,23.735243,30.7975,-0.0422,-0.1576,565
699, Car,205.46,19.990887,37.980438,23.735173,25.8845,-0.1239,-0.0103,566
700, Motorcycle,251.2,39.663869,37.980476,23.735216,50.7037,-0.0614,-0.06,567
701, Car,430.57,7.844345,37.980457,23.735193,32.5672,-0.0198,0.0926,567
702, Car,429.67,14.901866,37.98049,23.735236,32.1299,-0.0799,-0.0178,567.4
703, Taxi,206,20.043196,37.980442,23.735159,25.4463,-0.0797,0.0091,567.6
704, Car,75.96,7.512927,37.97763,23.737397,8.9698,0.7953,0,568.6
705, Car,428.14,12.350276,37.980477,23.735207,33.885,-0.0792,0.0176,569
706, Car,433.72,7.646425,37.980455,23.735175,30.2249,0.0258,0.0332,569.2
707, Taxi,203.53,13.419884,37.978452,23.735598,21.0804,0.0587,0.0157,569.2
708, Car,514.77,18.60616,37.980493,23.735234,35.2847,-0.1907,0.0791,570
709, Motorcycle,196.21,16.275389,37.978451,23.735626,18.7211,-0.0162,0.0128,570.4
710, Taxi,305.87,3.137121,37.980447,23.73516,32.8301,-0.1431,0.0237,571.6
711, Car,427.5,17.568529,37.980483,23.735246,38.0689,0.1598,0.0413,572
712, Car,426.37,13.803475,37.980469,23.735219,36.6058,0.0956,-0.0104,572.4
713, Motorcycle,248.29,44.691521,37.980464,23.735196,43.2606,-0.5958,-0.2682,572.8
714, Taxi,431.62,7.49193,37.98046,23.735182,30.7819,-0.0881,-0.0717,572.8
715, Car,174.73,21.251343,37.980492,23.735239,31.8568,0.5363,0.0653,573.4
716, Car,424.69,12.552551,37.980469,23.735221,36.5375,0.0938,-0.0444,573.6
717, Car,432.48,7.330107,37.980452,23.73517,34.9181,-0.0614,-0.0192,574.2
718, Taxi,428.54,13.974278,37.98048,23.735219,36.8352,0.0083,-0.0181,575.4
719, Car,425.62,12.621252,37.980448,23.735196,31.6994,-0.0125,0.0564,575.4
720, Motorcycle,431.45,33.047524,37.980469,23.735202,36.8153,-0.441,0.0333,576
721, Motorcycle,92.99,8.369249,37.980487,23.735241,30.4501,1.0762,0.0187,576.6
722, Taxi,430.51,7.044698,37.980446,23.735161,14.5974,0.6411,0,576.8
723, Car,206.77,13.784445,37.98046,23.735189,20.2341,0.7437,-0.0104,578.4
724, Car,314.58,10.603925,37.978444,23.735595,25.7183,0.0564,-0.0755,588.6
725, Motorcycle,72.72,37.397244,37.980258,23.735467,23.0876,-0.8792,0.1028,589.8
726, Car,71.47,10.99523,37.977634,23.737397,6.6058,-0.1368,-0.0599,590.8
727, Car,18.37,16.528961,37.978348,23.737787,16.6959,0,0,593
728, Car,159.63,16.052102,37.978345,23.737775,16.5339,-0.1921,-0.0185,597
729, Car,274.77,9.603526,37.978442,23.7356,24.4274,-0.0059,0.0059,597.6
730, Car,126.98,14.842335,37.978335,23.737776,12.1591,-0.2453,0.0076,599.4
731, Motorcycle,72.39,24.131403,37.980261,23.735469,22.3259,0.3561,-0.0633,602.2
732, Motorcycle,428.69,36.744688,37.980466,23.735209,22.1646,-0.311,-0.0076,603.4
733, Motorcycle,40.94,18.895254,37.978447,23.735611,31.4986,0.0094,-0.0664,603.6
734, Car,431.22,8.400462,37.980475,23.735223,23.0268,-0.4595,-0.0254,605
735, Taxi,427.63,16.733354,37.980489,23.735243,32.0216,-0.2635,0.0195,605.6
736, Taxi,429.16,13.227385,37.980442,23.735166,15.3981,-0.0946,-0.0242,606
737, Car,428.92,15.918856,37.980458,23.735188,20.1899,0.1002,-0.0071,606.6
738, Motorcycle,173.04,13.721378,37.980486,23.735244,32.5863,1.0159,-0.0478,606.8
739, Motorcycle,145.78,14.107729,37.978263,23.737087,7.8325,-0.0831,-0.1059,607.2
740, Motorcycle,386.52,24.936467,37.980422,23.735153,34.6915,0.11,-0.0786,607.2
741, Taxi,205.04,24.604506,37.98044,23.735163,14.7102,-0.3228,0.0292,608.4
742, Bus,426.48,14.268968,37.980471,23.735221,22.675,0.0407,-0.0268,608.8
743, Car,429.97,6.564479,37.980454,23.73519,18.9318,-0.2872,0.0159,609.6
744, Motorcycle,429.81,16.782263,37.980487,23.735248,32.608,0.1003,-0.0225,610.6
745, Motorcycle,196.65,14.7491,37.978468,23.735643,31.1248,0.2097,0.0281,611
746, Motorcycle,428.61,20.464263,37.980479,23.735239,27.9311,0.122,-0.0295,611
747, Car,427.53,14.971762,37.980455,23.735194,21.719,-0.2301,0.0336,611.2
748, Taxi,69.7,9.650639,37.977635,23.737397,10.0986,0.8953,0,611.8
749, Car,428.59,16.734417,37.980489,23.735247,28.2547,-0.0299,-0.0679,612.4
750, Car,208.65,22.48955,37.980435,23.735164,22.9213,-0.1081,-0.0054,613.2
751, Car,285.12,9.628858,37.978443,23.735602,27.4581,-0.0441,0.0392,613.2
752, Car,429.82,13.478534,37.980467,23.735218,30.9367,0.1799,-0.0077,614.2
753, Taxi,415.67,11.764291,37.980436,23.735162,22.0067,-0.1387,-0.0468,615.2
754, Motorcycle,301.95,14.729099,37.978474,23.735641,27.7696,0.0089,-0.0089,615.2
755, Taxi,505.99,16.120074,37.980485,23.735241,30.6261,-0.1287,0.0562,615.8
756, Car,427.09,16.049444,37.980462,23.73522,30.926,-0.0276,-0.0888,616.2
757, Taxi,207.77,7.663828,37.980437,23.735173,23.3006,0.0193,0.0446,617
758, Motorcycle,304.57,13.705442,37.978475,23.735636,30.4505,0.1668,-0.0189,617
759, Motorcycle,190.85,16.9228,37.978482,23.735685,26.3917,0.143,-0.0029,617.4
760, Car,430.8,6.69641,37.980464,23.735223,34.9968,0.1281,-0.0486,617.8
761, Car,276.08,10.756515,37.978445,23.7356,24.8243,-0.1088,-0.0334,618.6
762, Motorcycle,427.45,19.429563,37.980449,23.735196,32.102,-0.6254,0.0267,619.2
763, Car,428.07,10.301035,37.98046,23.735222,38.6253,0.1373,-0.0032,619.4
764, Motorcycle,427.25,19.518873,37.980482,23.735241,44.4921,0.2178,-0.0024,619.8
765, Motorcycle,425.53,25.447253,37.980446,23.735201,71.153,0.7669,0.0021,620.2
766, Car,204.93,12.504071,37.980431,23.735169,12.4007,1.0288,0,620.6
767, Motorcycle,33.67,15.94835,37.978459,23.735641,26.2132,0.5665,-0.026,620.8
768, Car,430.42,10.16732,37.980465,23.735224,19.2346,0.5747,0.0025,622
769, Taxi,204.41,18.125108,37.978443,23.735598,23.8935,0.0712,-0.0411,622.4
770, Car,195.69,23.022373,37.980074,23.736953,21.2445,0.021,0.0278,622.6
771, Taxi,206.13,18.277821,37.978443,23.735596,22.921,-0.0003,-0.0074,625
772, Motorcycle,304.11,15.595438,37.978447,23.735636,27.9694,0.6642,-0.0188,626.2
773, Motorcycle,301.67,15.041651,37.978467,23.735641,23.817,0.0466,-0.0369,627.6
774, Car,213.16,19.378482,37.978452,23.735599,27.3481,0.2169,0.0284,628
775, Motorcycle,304.71,12.550895,37.978438,23.735618,29.1103,0.3278,0.0077,628.6
776, Car,161.78,7.102496,37.978342,23.73778,8.1105,-0.0964,-0.0056,629.6
777, Motorcycle,272.74,12.685581,37.978469,23.735638,28.5213,0.3985,-0.0116,630.4
778, Car,316,11.26334,37.978452,23.735603,26.246,0.1699,-0.0402,631.6
779, Car,131.21,4.640103,37.978341,23.737793,6.5606,0.0474,0.0009,632.2
780, Car,277.16,7.479654,37.978443,23.7356,21.4396,0.1597,0.0406,633.4
781, Car,312.46,13.618064,37.978446,23.735598,20.5722,0.1316,-0.117,635.2
782, Car,314.62,8.010061,37.978443,23.735602,21.8848,0.0552,-0.1412,638
783, Car,60.11,4.129769,37.977623,23.737406,7.1037,-0.0138,0.1067,638
784, Medium Vehicle,209.56,10.363043,37.978444,23.735598,22.519,0.0192,0.0125,641.4
785, Motorcycle,278.34,11.108856,37.97846,23.73564,20.9001,-0.1328,0.0392,643.8
786, Taxi,316.68,11.585941,37.978449,23.735596,22.031,-0.0275,-0.0533,644.6
787, Motorcycle,425.03,28.7615,37.980434,23.735194,12.0823,-0.9678,-0.0008,646.2
788, Motorcycle,79.37,15.873467,37.980421,23.735149,20.0049,0.3398,0.0439,647
789, Taxi,427.84,21.332928,37.980453,23.735193,14.7349,0.3044,-0.0269,647.4
790, Taxi,61.87,4.583266,37.977625,23.737408,11.3804,0.0709,0.2656,647.6
791, Motorcycle,196.2,11.465998,37.978463,23.735649,23.9045,-0.1136,-0.0058,648.4
792, Taxi,319.92,5.307411,37.978444,23.735599,19.0564,-0.1126,-0.1066,648.8
793, Motorcycle,82.41,23.926785,37.980426,23.735147,21.1169,0.3022,-0.0801,648.8
794, Car,429.18,20.822556,37.980488,23.735251,31.6621,-0.0125,0.0139,650
795, Motorcycle,343.09,25.206938,37.980459,23.735216,26.801,-0.296,-0.0016,650
796, Motorcycle,427.34,18.35847,37.980448,23.735201,16.4217,-0.4386,-0.0033,650.4
797, Motorcycle,207.26,23.611794,37.980451,23.735177,28.8481,0.0845,-0.0863,650.8
798, Car,155.62,16.976383,37.980487,23.735245,27.4616,0.2049,0.0235,652.4
799, Taxi,512.37,13.868764,37.980437,23.735163,19.3797,-0.0241,-0.0256,652.4
800, Taxi,429.95,19.251615,37.980459,23.735219,23.2217,-0.2903,-0.0179,652.8
801, Car,205.88,24.064043,37.98045,23.735188,27.0097,-0.1224,-0.0003,653
802, Car,151.73,9.754031,37.978443,23.7356,17.0221,-0.0628,0.0155,653.4
803, Medium Vehicle,88.58,13.864286,37.978469,23.737064,3.4171,-0.2424,-0.0053,654.4
804, Taxi,428.62,7.418338,37.980435,23.735165,23.4167,0.1851,-0.0018,654.8
805, Car,342.37,20.819665,37.980483,23.735242,30.7795,0.4216,0.0027,654.8
806, Motorcycle,427.79,26.736854,37.980448,23.735175,57.9332,0.0604,0.0606,657.4
807, Car,499.96,10.379692,37.980417,23.735129,8.5775,0.7342,0,657.4
808, Bus,430.04,16.938298,37.980484,23.73524,28.1261,-0.0181,0.2848,658
809, Car,431.42,7.431219,37.980452,23.735195,39.1598,0.0666,-0.1013,658.4
810, Taxi,430.43,12.977736,37.980445,23.735194,38.7564,0.0579,-0.0709,660
811, Taxi,399.74,19.13652,37.980471,23.735219,37.0388,0.0362,-0.0254,660.2
812, Car,164.25,7.35459,37.978345,23.737775,24.143,1.114,0,660.4
813, Car,432.11,13.597997,37.980467,23.735215,42.4717,0.2596,0.0122,662.4
814, Car,34.39,8.719661,37.980057,23.736944,15.4225,0.0637,-0.0853,663.6
815, Car,429.93,13.206088,37.980454,23.735189,40.3572,0.2369,-0.0378,663.8
816, Car,428.93,13.961467,37.980486,23.735245,33.1394,0.1932,-0.0472,664
817, Motorcycle,429.22,14.360409,37.980428,23.735167,37.5817,0.1575,-0.0225,664.6
818, Motorcycle,73.01,8.939869,37.97763,23.737401,4.5688,0.4051,0,666.4
819, Car,283.07,13.845919,37.978449,23.735603,25.2657,0.1635,0.047,668.2
820, Motorcycle,62.34,7.431463,37.977616,23.737407,9.4289,0.296,0.0604,669.4
821, Car,205.57,13.910509,37.980442,23.735169,7.4876,0.7024,0,669.8
822, Car,163.23,6.083259,37.978334,23.737767,25.5847,1.4374,0,670.6
823, Car,223.64,9.890773,37.97845,23.735604,16.7062,0.0269,0.034,674.2
824, Car,206.26,9.44694,37.978452,23.735604,17.3059,0.1525,-0.016,677.2
825, Car,203.19,9.49977,37.978448,23.735606,16.0172,-0.0794,0.069,679.8
826, Motorcycle,191.42,16.485693,37.978455,23.735652,21.3207,0.6138,-0.0171,682.4
827, Taxi,207.15,9.028503,37.978457,23.735603,19.6297,0.0809,-0.0392,684
828, Taxi,166.87,6.257783,37.978345,23.737783,16.9346,-0.6219,0.0408,688.4
829, Car,204.72,6.836544,37.978452,23.735599,25.9304,0.0993,0.0099,689
830, Car,34.43,8.853148,37.977636,23.737396,12.0961,0.1189,0.3046,690.8
831, Car,219.84,7.194611,37.978444,23.735598,27.5454,0.008,-0.0366,691.6
832, Car,169.14,6.46405,37.980371,23.73507,9.9335,0.0519,-0.0443,692
833, Motorcycle,428.76,37.647545,37.980449,23.735188,30.8203,-0.3765,0.0441,693.2
834, Motorcycle,278.84,31.567303,37.980467,23.735209,26.531,-0.4018,0.0363,693.4
835, Car,163.03,18.810759,37.980489,23.735244,23.4747,0.2662,-0.0208,693.8
836, Car,431.11,8.929804,37.980462,23.735195,37.2771,0.3108,-0.0066,695.4
837, Taxi,212.03,6.990063,37.978445,23.7356,19.4063,-0.1072,0.0689,695.4
838, Taxi,205.58,25.520686,37.980444,23.735168,12.6217,-0.3746,-0.0022,695.8
839, Motorcycle,61.49,22.138125,37.977627,23.737402,11.2244,-0.0901,0.1681,696
840, Taxi,145.76,19.012522,37.980489,23.735243,23.4666,0.0649,-0.0033,696.8
841, Bus,429.45,16.951818,37.98047,23.735223,21.0156,-0.2225,-0.063,697.2
842, Car,314.45,13.704684,37.978447,23.735601,38.2868,0.251,-0.091,699.6
843, Bus,429.07,15.697721,37.980454,23.735185,26.4308,-0.2308,-0.0225,699.6
844, Car,161.09,18.3522,37.980487,23.735245,22.2824,0.2084,0.0242,700
845, Taxi,431.57,9.064452,37.980438,23.735163,41.845,-0.0077,-0.0669,700.6
846, Motorcycle,194.03,19.620905,37.980061,23.736937,32.7042,0.139,-0.0252,701
847, Motorcycle,198.28,12.931534,37.97846,23.735627,34.0683,0.3502,-0.0325,701.4
848, Car,28.52,16.044802,37.980475,23.73524,20.1945,0.3091,-0.0242,701.4
849, Car,97.66,4.802974,37.977919,23.737201,4.0059,-0.259,0.0579,701.6
850, Car,429.63,19.094586,37.980467,23.73522,30.8413,-0.3317,-0.046,702.2
851, Car,311.07,7.919734,37.978442,23.7356,32.9228,0.0944,0.1074,704
852, Taxi,430.13,13.488249,37.98044,23.735183,35.6389,0.1059,0.0014,704
853, Car,153.25,17.240519,37.980479,23.735251,20.6268,0.2946,0.0213,704.6
854, Motorcycle,204.36,27.657293,37.980434,23.735178,36.8299,0.287,0.0114,705
855, Motorcycle,330.96,24.216261,37.980449,23.735192,43.9508,0.2382,0.0172,705.4
856, Taxi,431.28,13.047025,37.980428,23.735146,25.9617,-0.1082,0.0439,705.8
857, Car,313.93,14.677213,37.978449,23.735602,28.7482,0.108,-0.0026,706.4
858, Taxi,431.12,21.859514,37.980469,23.735219,48.9185,-0.2324,-0.0621,706.4
859, Car,135.86,12.288648,37.98048,23.73525,24.3625,0.475,-0.0008,707.2
860, Car,193.23,20.104383,37.980059,23.73694,14.9,-0.182,-0.0227,707.6
861, Taxi,519.11,14.179118,37.980435,23.735168,29.9419,0.0699,-0.014,708.2
862, Car,68.57,7.714379,37.97763,23.737399,7.3496,0.1317,0.2625,708.6
863, Car,429.73,9.175724,37.980447,23.73519,22.8463,0.8596,0.0026,709.2
864, Motorcycle,203.18,29.025806,37.980422,23.735157,32.6194,0.071,0.0147,709.6
865, Car,163.2,7.147659,37.978332,23.73777,16.4215,0.581,0,710.6
866, Medium Vehicle,315.44,14.484556,37.978446,23.735599,20.7053,0.1236,-0.078,713
867, Car,316.37,7.463493,37.978445,23.735603,22.5081,0.1958,-0.08,716
868, Car,65.47,3.246618,37.977629,23.737407,8.7453,0.4282,0.0003,716.6
869, Car,165.67,7.626637,37.978348,23.73779,21.6206,-0.0309,0.0178,717.4
870, Motorcycle,150.32,14.94871,37.978454,23.735621,17.5819,0.0505,0.0016,717.8
871, Medium Vehicle,219.09,6.259757,37.978453,23.735602,16.3636,-0.1353,-0.0057,719.8
872, Motorcycle,303.28,17.385271,37.97845,23.735631,22.1281,0.4104,-0.0391,722.2
873, Medium Vehicle,312.86,7.73546,37.978443,23.7356,15.0857,-0.0389,-0.0757,725
874, Car,315.51,7.081182,37.978443,23.735602,14.3185,0.1439,-0.0173,728
875, Car,62.7,3.676121,37.977624,23.737406,6.9803,0.4825,0,730.6
876, Taxi,311.89,7.097358,37.978446,23.735599,10.5978,-0.1351,-0.0456,731.4
877, Car,282.92,7.264757,37.978444,23.735598,10.8905,-0.0721,0.0032,734
878, Motorcycle,171.59,11.110275,37.978452,23.735645,24.9406,0.4676,-0.0332,735
879, Motorcycle,430.65,34.451647,37.980453,23.73522,27.77,0.9241,-0.009,736
880, Taxi,320.03,8.662334,37.978445,23.7356,10.9356,-0.1429,0.0393,736.8
881, Taxi,501.41,17.061102,37.980434,23.735167,23.1538,0.0852,-0.0686,737.6
882, Motorcycle,215.2,7.550726,37.978434,23.735606,23.6462,0.0263,-0.12,737.6
883, Motorcycle,429.69,31.313144,37.980459,23.735212,24.3953,-0.4734,0.0511,738.4
884, Motorcycle,282.7,36.347052,37.980482,23.735248,54.3344,-0.5514,0.0184,739.8
885, Motorcycle,273.61,12.374508,37.978452,23.735633,18.3254,0.2874,0.0007,740
886, Motorcycle,218.75,32.811962,37.980458,23.73522,29.4026,-0.393,0.0117,740.2
887, Motorcycle,291.44,25.100225,37.980441,23.735187,38.2526,0.018,-0.0647,740.4
888, Motorcycle,33.62,18.335782,37.98006,23.736937,22.7803,0.4389,0.0249,740.6
889, Motorcycle,74.31,10.057322,37.977632,23.737397,15.1897,-0.1727,0.981,741
890, Bus,208.67,20.63762,37.980438,23.73517,21.4079,-0.1967,0.0654,742
891, Medium Vehicle,343.21,11.744704,37.98047,23.735228,33.2489,-0.0067,-0.0741,742
892, Motorcycle,113.44,15.352853,37.977961,23.737124,7.2602,0.1827,-0.0174,742.4
893, Medium Vehicle,429.66,11.356533,37.980452,23.735208,38.7868,-0.0318,0.0729,744
894, Motorcycle,160.46,24.068576,37.980472,23.73526,36.4629,0.866,0.0519,745.2
895, Car,348.1,23.555811,37.980454,23.735234,37.5715,0.0354,0.0052,745.8
896, Taxi,429.67,11.241382,37.980431,23.73517,25.7274,-0.0463,-0.0008,746
897, Car,426.6,31.862501,37.980452,23.735203,34.475,0.0645,-0.0059,746.6
898, Taxi,81.97,12.719397,37.980425,23.735157,18.9657,0.1131,-0.1,747.6
899, Car,428.55,34.284352,37.980461,23.735229,44.3949,0.0249,0.0156,747.6
900, Car,428.82,33.27028,37.980463,23.73522,57.7187,0.0455,-0.0208,750.2
901, Taxi,429.46,13.903232,37.980438,23.735181,42.472,0.0065,0.0132,750.4
902, Taxi,430.58,11.04056,37.980452,23.735196,34.8365,0.0503,0.0144,751.4
903, Car,165.82,5.310941,37.97834,23.737775,27.2992,-0.025,0.0863,753.2
904, Heavy Vehicle,213.18,5.374191,37.978448,23.735599,16.2248,-0.0459,-0.0338,753.6
905, Taxi,432.07,13.502072,37.980448,23.735184,47.3639,0.1543,-0.0543,753.8
906, Car,431.05,20.311033,37.980482,23.735239,47.0934,0.1117,0.0031,754
907, Taxi,412.5,15.122132,37.980465,23.735218,49.6688,0.0697,-0.0429,754.8
908, Motorcycle,204.65,23.313993,37.980427,23.735183,38.9434,0.0845,0.0279,755
909, Car,430.46,13.267714,37.980461,23.735205,49.8807,-0.0116,0.0336,755.8
910, Taxi,205.23,13.939895,37.980437,23.735172,22.4672,0.8774,-0.0162,756
911, Car,121.6,18.706982,37.979806,23.735659,19.6187,-0.2993,-0.0058,758
912, Car,316.36,9.140518,37.978446,23.735595,18.6364,0.1535,-0.042,758.2
913, Motorcycle,151.57,14.284437,37.978447,23.735647,25.5269,0.5045,-0.0329,759.2
914, Taxi,314.84,9.199828,37.978447,23.735596,18.9714,0.0814,0.0256,761.4
915, Medium Vehicle,317.4,9.274751,37.978437,23.735598,9.8184,-0.052,0.0819,765.4
916, Motorcycle,31.32,10.842577,37.977637,23.737397,8.269,-0.3227,1.12,768.4
917, Car,178.6,4.246739,37.978433,23.735607,15.4259,0.0427,0.0986,771.2
918, Car,40.6,14.33035,37.977499,23.737547,0.0061,0.0036,0,771.4
919, Motorcycle,307.48,11.928054,37.978463,23.735619,19.325,0.3751,-0.0062,773.4
920, Car,206.16,5.956611,37.978448,23.735594,15.4192,0.1089,0.017,774.2
921, Car,161.31,7.681266,37.978445,23.735601,10.4707,0.1412,0.1058,778.8
922, Motorcycle,429.95,41.165194,37.980463,23.735229,25.4514,-0.7026,0.0325,782
923, Taxi,164.64,6.442505,37.978329,23.737761,13.118,0.046,-0.0015,782.6
924, Car,81.61,14.83778,37.977799,23.737308,7.3052,0.1206,0.0079,782.6
925, Motorcycle,428.01,35.503189,37.980451,23.735206,25.9507,0.0126,-0.0659,782.8
927, Motorcycle,111.67,21.614276,37.978093,23.737314,8.6302,-0.3009,-0.1237,786
928, Car,14.45,10.834624,37.978354,23.737779,10.9393,0.0014,-0.0904,786.4
929, Motorcycle,155.28,6.454996,37.980432,23.735179,22.4499,-0.1901,0.0144,786.4
930, Medium Vehicle,433.47,16.460835,37.98037,23.735064,11.0063,0.3722,0.0003,787
931, Motorcycle,319.85,21.482441,37.980455,23.735239,51.1476,0.1452,0.0136,787.6
932, Taxi,428.66,26.884909,37.980454,23.735203,55.2052,0.0198,0.0007,787.6
933, Car,207.02,6.618725,37.978446,23.735596,6.9629,-0.0951,0.0972,789.4
934, Motorcycle,427.98,34.238544,37.98046,23.735211,43.4244,-0.203,0.0375,790
